年月,地區,信用卡產業別,年齡層,信用卡交易筆數,信用卡交易金額[新臺幣]
202403,臺灣,衣,45(含)-50歲,384859,926068458
202403,臺灣,衣,50(含)-55歲,261701,706753818
202403,臺灣,衣,55(含)-60歲,184828,561638838
202403,臺灣,衣,60(含)-65歲,116817,384660987
202403,臺灣,衣,65(含)-70歲,65753,230032194
202403,臺灣,衣,70(含)-75歲,30543,109495746
202403,臺灣,衣,75(含)-80歲,8438,32879602
202403,臺灣,衣,80(含)歲以上,3825,15857497
202403,臺灣,住,未滿20歲,40083,53819075
202403,臺灣,住,20(含)-25歲,284108,427044620
202403,臺灣,住,25(含)-30歲,615489,1453478685
202403,臺灣,住,30(含)-35歲,784759,2188340775
202403,臺灣,住,35(含)-40歲,822204,2337772289
202403,臺灣,住,40(含)-45歲,859666,2516712403
202403,臺灣,住,45(含)-50歲,665801,2293000314
202403,臺灣,住,50(含)-55歲,480391,1858480149
202403,臺灣,住,55(含)-60歲,356875,1537003892
202403,臺灣,住,60(含)-65歲,233191,1057336207
202403,臺灣,住,65(含)-70歲,138266,674994155
202403,臺灣,住,70(含)-75歲,71419,359375632
202403,臺灣,住,75(含)-80歲,22309,113473202
202403,臺灣,住,80(含)歲以上,10474,52831679
202403,臺灣,行,未滿20歲,317823,139732252
202403,臺灣,行,20(含)-25歲,2101640,1101743551
202403,臺灣,行,25(含)-30歲,3956209,2844031228
202403,臺灣,行,30(含)-35歲,4491243,3782797827
202403,臺灣,行,35(含)-40歲,4417303,4275732558
202403,臺灣,行,40(含)-45歲,4827963,5202026491
202403,臺灣,行,45(含)-50歲,4179807,5057764741
202403,臺灣,行,50(含)-55歲,3323899,4328197643
202403,臺灣,行,55(含)-60歲,2510731,3439076678
202403,臺灣,行,60(含)-65歲,1639627,2355388164
202403,臺灣,行,65(含)-70歲,939885,1368033401
202403,臺灣,行,70(含)-75歲,433236,616478971
202403,臺灣,行,75(含)-80歲,118053,175395202
202403,臺灣,行,80(含)歲以上,44001,69031511
202403,臺灣,文教康樂,未滿20歲,124116,138970758
202403,臺灣,文教康樂,20(含)-25歲,749989,1228970935
202403,臺灣,文教康樂,25(含)-30歲,1524249,3338534016
202403,臺灣,文教康樂,30(含)-35歲,1752695,4253413384
202403,臺灣,文教康樂,35(含)-40歲,1750891,4848914275
202403,臺灣,文教康樂,40(含)-45歲,1912721,6184125474
202403,臺灣,文教康樂,45(含)-50歲,1494938,5884064131
202403,臺灣,文教康樂,50(含)-55歲,969515,4456868250
202403,臺灣,文教康樂,55(含)-60歲,638975,3634480483
202403,臺灣,文教康樂,60(含)-65歲,380964,2689667653
202403,臺灣,文教康樂,65(含)-70歲,216317,1835411398
202403,臺灣,文教康樂,70(含)-75歲,107644,992882098
202403,臺灣,文教康樂,75(含)-80歲,31933,321340631
202403,臺灣,文教康樂,80(含)歲以上,15848,132403706
202403,臺灣,百貨,未滿20歲,402092,275603208
202403,臺灣,百貨,20(含)-25歲,2505719,1826742183
202403,臺灣,百貨,25(含)-30歲,5065460,5156113659
202403,臺灣,百貨,30(含)-35歲,6438279,7413400868
202403,臺灣,百貨,35(含)-40歲,7002841,8451308201
202403,臺灣,百貨,40(含)-45歲,8046029,10054518854
202403,臺灣,百貨,45(含)-50歲,6894017,9062601846
202403,臺灣,百貨,50(含)-55歲,5127501,7461975231
202403,臺灣,百貨,55(含)-60歲,3766896,5881981769
202403,臺灣,百貨,60(含)-65歲,2457891,3944510155
202403,臺灣,百貨,65(含)-70歲,1517927,2351804071
202403,臺灣,百貨,70(含)-75歲,829580,1240822207
202403,臺灣,百貨,75(含)-80歲,258784,398241841
202403,臺灣,百貨,80(含)歲以上,114211,192773387
202403,臺灣,其他,未滿20歲,107081,96266595
202403,臺灣,其他,20(含)-25歲,887149,1240762278
202403,臺灣,其他,25(含)-30歲,2311475,4411329006
202403,臺灣,其他,30(含)-35歲,3195102,6965520542
202403,臺灣,其他,35(含)-40歲,3544017,8376177284
202403,臺灣,其他,40(含)-45歲,4179740,10736026666
202403,臺灣,其他,45(含)-50歲,3877489,10907428114
202403,臺灣,其他,50(含)-55歲,3129400,9699318505
202403,臺灣,其他,55(含)-60歲,2380450,8191056479
202403,臺灣,其他,60(含)-65歲,1551068,5914815707
202403,臺灣,其他,65(含)-70歲,874160,3592497961
202403,臺灣,其他,70(含)-75歲,435113,1825215720
202403,臺灣,其他,75(含)-80歲,128241,515145156
202403,臺灣,其他,80(含)歲以上,63081,266201592
202404,臺灣,食,未滿20歲,997771,208873843
202404,臺灣,食,20(含)-25歲,5960570,1653618385
202404,臺灣,食,25(含)-30歲,10631444,3751527565
202404,臺灣,食,30(含)-35歲,11644428,4615403326
202404,臺灣,食,35(含)-40歲,10728566,4534393275
202404,臺灣,食,40(含)-45歲,10447933,4856911179
202404,臺灣,食,45(含)-50歲,7682036,4062798024
202404,臺灣,食,50(含)-55歲,4791867,3029564743
202404,臺灣,食,55(含)-60歲,2910488,2266388595
202404,臺灣,食,60(含)-65歲,1570527,1518627774
202404,臺灣,食,65(含)-70歲,880826,981032734
202404,臺灣,食,70(含)-75歲,441814,556663203
202404,臺灣,食,75(含)-80歲,151660,205356252
202404,臺灣,食,80(含)歲以上,74573,107088596
202404,臺灣,衣,未滿20歲,33115,40359662
202404,臺灣,衣,20(含)-25歲,228350,342943381
202404,臺灣,衣,25(含)-30歲,456838,863164228
202404,臺灣,衣,30(含)-35歲,584987,1206309795
202404,臺灣,衣,35(含)-40歲,593320,1250127905
202404,臺灣,衣,40(含)-45歲,582119,1273737819
202404,臺灣,衣,45(含)-50歲,425395,1001035137
202404,臺灣,衣,50(含)-55歲,286632,757844721
202404,臺灣,衣,55(含)-60歲,199229,599511890
202404,臺灣,衣,60(含)-65歲,124207,400013747
202404,臺灣,衣,65(含)-70歲,70625,244981701
202404,臺灣,衣,70(含)-75歲,32947,128477184
202404,臺灣,衣,75(含)-80歲,9152,40134392
202404,臺灣,衣,80(含)歲以上,4118,18095446
202404,臺灣,住,未滿20歲,37522,53614917
202404,臺灣,住,20(含)-25歲,273226,417199433
202404,臺灣,住,25(含)-30歲,606608,1456832911
202404,臺灣,住,30(含)-35歲,784948,2235453264
202404,臺灣,住,35(含)-40歲,819656,2421809213
202404,臺灣,住,40(含)-45歲,862252,2668212236
202404,臺灣,住,45(含)-50歲,672701,2490308259
202404,臺灣,住,50(含)-55歲,485514,2015213943
202404,臺灣,住,55(含)-60歲,358135,1654277212
202404,臺灣,住,60(含)-65歲,232534,1138221343
202404,臺灣,住,65(含)-70歲,136451,712768391
202404,臺灣,住,70(含)-75歲,70391,369435380
202404,臺灣,住,75(含)-80歲,23086,123847229
202404,臺灣,住,80(含)歲以上,10762,59815579
202404,臺灣,行,未滿20歲,291640,127708376
202404,臺灣,行,20(含)-25歲,2000418,1028046974
202404,臺灣,行,25(含)-30歲,3800209,2601887463
202404,臺灣,行,30(含)-35歲,4323155,3488926865
202404,臺灣,行,35(含)-40歲,4231107,3864202651
202404,臺灣,行,40(含)-45歲,4637390,4682111183
202404,臺灣,行,45(含)-50歲,4014730,4580213511
202404,臺灣,行,50(含)-55歲,3166882,3941528021
202404,臺灣,行,55(含)-60歲,2387718,3170069948
202404,臺灣,行,60(含)-65歲,1553460,2145796419
202404,臺灣,行,65(含)-70歲,881041,1211031304
202404,臺灣,行,70(含)-75歲,402847,569377898
202404,臺灣,行,75(含)-80歲,112218,156401970
202404,臺灣,行,80(含)歲以上,41154,63908621
202404,臺灣,文教康樂,未滿20歲,126061,128390480
202404,臺灣,文教康樂,20(含)-25歲,749411,1108362347
202404,臺灣,文教康樂,25(含)-30歲,1510327,3056577527
202404,臺灣,文教康樂,30(含)-35歲,1733939,3948988102
202404,臺灣,文教康樂,35(含)-40歲,1671774,4273786781
202404,臺灣,文教康樂,40(含)-45歲,1768854,5287390237
202404,臺灣,文教康樂,45(含)-50歲,1372172,4987232682
202404,臺灣,文教康樂,50(含)-55歲,911791,4020860018
202404,臺灣,文教康樂,55(含)-60歲,606927,3357688426
202404,臺灣,文教康樂,60(含)-65歲,364168,2560932008
202404,臺灣,文教康樂,65(含)-70歲,206558,1837278750
202404,臺灣,文教康樂,70(含)-75歲,102979,988128245
202404,臺灣,文教康樂,75(含)-80歲,31484,325383915
202404,臺灣,文教康樂,80(含)歲以上,14813,113677329
202404,臺灣,百貨,未滿20歲,380639,250205369
202404,臺灣,百貨,20(含)-25歲,2493362,1779596380
202404,臺灣,百貨,25(含)-30歲,5149564,5230975162
202404,臺灣,百貨,30(含)-35歲,6605819,7714489387
202404,臺灣,百貨,35(含)-40歲,7169193,8739405504
202404,臺灣,百貨,40(含)-45歲,8247256,10424586438
202404,臺灣,百貨,45(含)-50歲,7077696,9529017415
202404,臺灣,百貨,50(含)-55歲,5268548,7913116628
202404,臺灣,百貨,55(含)-60歲,3883758,6268929922
202404,臺灣,百貨,60(含)-65歲,2541640,4240062497
202404,臺灣,百貨,65(含)-70歲,1573179,2554373234
202404,臺灣,百貨,70(含)-75歲,855456,1344227666
202404,臺灣,百貨,75(含)-80歲,272142,483420579
202404,臺灣,百貨,80(含)歲以上,116424,204709935
202404,臺灣,其他,未滿20歲,106677,106141749
202404,臺灣,其他,20(含)-25歲,879875,1272134090
202404,臺灣,其他,25(含)-30歲,2316686,4769756664
202404,臺灣,其他,30(含)-35歲,3236506,7719455376
202404,臺灣,其他,35(含)-40歲,3584641,9438341750
202404,臺灣,其他,40(含)-45歲,4259213,12078868727
202404,臺灣,其他,45(含)-50歲,3996611,12325792235
202404,臺灣,其他,50(含)-55歲,3236929,11044062901
202404,臺灣,其他,55(含)-60歲,2466128,9223946102
202404,臺灣,其他,60(含)-65歲,1596404,6872193746
202404,臺灣,其他,65(含)-70歲,897178,3904114766
202404,臺灣,其他,70(含)-75歲,442693,2028604049
202404,臺灣,其他,75(含)-80歲,132004,622962276
202404,臺灣,其他,80(含)歲以上,65348,274581556
202405,臺灣,食,未滿20歲,1080403,226940251
202405,臺灣,食,20(含)-25歲,6362691,1783972401
202405,臺灣,食,25(含)-30歲,11169948,4007636987
202405,臺灣,食,30(含)-35歲,12208518,4998728955
202405,臺灣,食,35(含)-40歲,11245991,4933278278
202405,臺灣,食,40(含)-45歲,11000496,5289648206
202405,臺灣,食,45(含)-50歲,8178240,4450627726
202405,臺灣,食,50(含)-55歲,5121773,3299537810
202405,臺灣,食,55(含)-60歲,3122444,2464665245
202405,臺灣,食,60(含)-65歲,1675718,1650275964
202405,臺灣,食,65(含)-70歲,940384,1043194069
202405,臺灣,食,70(含)-75歲,471416,592442514
202405,臺灣,食,75(含)-80歲,161565,216509392
202405,臺灣,食,80(含)歲以上,78711,114083956
202405,臺灣,衣,未滿20歲,34926,42941291
202405,臺灣,衣,20(含)-25歲,238789,347627915
202405,臺灣,衣,25(含)-30歲,462257,851771491
202405,臺灣,衣,30(含)-35歲,584433,1168213612
202405,臺灣,衣,35(含)-40歲,590360,1201477083
202405,臺灣,衣,40(含)-45歲,581044,1235265960
202405,臺灣,衣,45(含)-50歲,430773,1000289964
202405,臺灣,衣,50(含)-55歲,294833,770086190
202405,臺灣,衣,55(含)-60歲,209221,610073012
202405,臺灣,衣,60(含)-65歲,132476,419996337
202405,臺灣,衣,65(含)-70歲,75859,265474590
202405,臺灣,衣,70(含)-75歲,36511,126161421
202405,臺灣,衣,75(含)-80歲,9987,35972245
202405,臺灣,衣,80(含)歲以上,4411,19354177
202405,臺灣,住,未滿20歲,40210,54041296
202405,臺灣,住,20(含)-25歲,288019,418931242
202405,臺灣,住,25(含)-30歲,623859,1383628317
202405,臺灣,住,30(含)-35歲,802326,2153635425
202405,臺灣,住,35(含)-40歲,835287,2290224583
202405,臺灣,住,40(含)-45歲,879658,2509496669
202405,臺灣,住,45(含)-50歲,684198,2244285524
202405,臺灣,住,50(含)-55歲,491410,1844126617
202405,臺灣,住,55(含)-60歲,362615,1497638466
202405,臺灣,住,60(含)-65歲,234369,1023280074
202405,臺灣,住,65(含)-70歲,136305,663278845
202405,臺灣,住,70(含)-75歲,69835,339573433
202405,臺灣,住,75(含)-80歲,22533,112617539
202405,臺灣,住,80(含)歲以上,10642,52700280
202405,臺灣,行,未滿20歲,314812,137666204
202405,臺灣,行,20(含)-25歲,2121000,1089677327
202405,臺灣,行,25(含)-30歲,3972795,2816319962
202405,臺灣,行,30(含)-35歲,4555061,3763972072
202405,臺灣,行,35(含)-40歲,4464462,4213629384
202405,臺灣,行,40(含)-45歲,4908002,5096811649
202405,臺灣,行,45(含)-50歲,4285122,5091454005
202405,臺灣,行,50(含)-55歲,3384457,4337700588
202405,臺灣,行,55(含)-60歲,2553128,3496932757
202405,臺灣,行,60(含)-65歲,1653451,2353101704
202405,臺灣,行,65(含)-70歲,934937,1321206832
202405,臺灣,行,70(含)-75歲,430020,600020373
202405,臺灣,行,75(含)-80歲,120086,167502131
202405,臺灣,行,80(含)歲以上,43997,67584040
202405,臺灣,文教康樂,未滿20歲,127316,136282350
202405,臺灣,文教康樂,20(含)-25歲,736346,1132202191
202405,臺灣,文教康樂,25(含)-30歲,1465441,2997688259
202405,臺灣,文教康樂,30(含)-35歲,1699789,3860891199
202405,臺灣,文教康樂,35(含)-40歲,1656120,4313738796
202405,臺灣,文教康樂,40(含)-45歲,1765694,5509197298
202405,臺灣,文教康樂,45(含)-50歲,1380570,5386168502
202405,臺灣,文教康樂,50(含)-55歲,923487,4254403131
202405,臺灣,文教康樂,55(含)-60歲,618517,3528051271
202405,臺灣,文教康樂,60(含)-65歲,374989,2722615640
202405,臺灣,文教康樂,65(含)-70歲,212707,1931169270
202405,臺灣,文教康樂,70(含)-75歲,107244,1053185221
202405,臺灣,文教康樂,75(含)-80歲,32664,318728481
202405,臺灣,文教康樂,80(含)歲以上,15327,123786099
202405,臺灣,百貨,未滿20歲,414173,281876437
202405,臺灣,百貨,20(含)-25歲,2704024,1821617669
202405,臺灣,百貨,25(含)-30歲,5401453,5152452232
202405,臺灣,百貨,30(含)-35歲,6876616,7497277472
202405,臺灣,百貨,35(含)-40歲,7433838,8494511389
202405,臺灣,百貨,40(含)-45歲,8570556,10221381988
202405,臺灣,百貨,45(含)-50歲,7374543,9307025114
202405,臺灣,百貨,50(含)-55歲,5482784,7694158111
202405,臺灣,百貨,55(含)-60歲,4039513,6176850771
202405,臺灣,百貨,60(含)-65歲,2650434,4267152828
202405,臺灣,百貨,65(含)-70歲,1645078,2558506793
202405,臺灣,百貨,70(含)-75歲,896466,1323766317
202405,臺灣,百貨,75(含)-80歲,287113,430477520
202405,臺灣,百貨,80(含)歲以上,122264,198137143
202405,臺灣,其他,未滿20歲,111693,112065871
202405,臺灣,其他,20(含)-25歲,917792,1548211948
202405,臺灣,其他,25(含)-30歲,2521447,8398195021
202405,臺灣,其他,30(含)-35歲,3502285,15913317867
202405,臺灣,其他,35(含)-40歲,3797145,22815011397
202405,臺灣,其他,40(含)-45歲,4475751,32338555052
202405,臺灣,其他,45(含)-50歲,4221714,40612847637
202405,臺灣,其他,50(含)-55歲,3441346,43144666946
202405,臺灣,其他,55(含)-60歲,2644672,36474805799
202405,臺灣,其他,60(含)-65歲,1715979,32457696338
202405,臺灣,其他,65(含)-70歲,958911,24919518772
202405,臺灣,其他,70(含)-75歲,478777,18637882959
202405,臺灣,其他,75(含)-80歲,145115,8463715984
202405,臺灣,其他,80(含)歲以上,72136,3423719136
202406,臺灣,食,未滿20歲,963870,221258494
202406,臺灣,食,20(含)-25歲,6086464,1763605258
202406,臺灣,食,25(含)-30歲,11075207,3929193592
202406,臺灣,食,30(含)-35歲,12150472,4811876427
202406,臺灣,食,35(含)-40歲,11242696,4747932493
202406,臺灣,食,40(含)-45歲,11070486,5178432355
202406,臺灣,食,45(含)-50歲,8324787,4392833888
202406,臺灣,食,50(含)-55歲,5212356,3263653895
202406,臺灣,食,55(含)-60歲,3166342,2387581273
202406,臺灣,食,60(含)-65歲,1686707,1583958594
202406,臺灣,食,65(含)-70歲,932539,1003940002
202406,臺灣,食,70(含)-75歲,470842,584037841
202406,臺灣,食,75(含)-80歲,160321,226307710
202406,臺灣,食,80(含)歲以上,77059,114065515
202406,臺灣,衣,未滿20歲,37238,45767396
202406,臺灣,衣,20(含)-25歲,251483,356744605
202406,臺灣,衣,25(含)-30歲,491223,871570941
202406,臺灣,衣,30(含)-35歲,624787,1198173036
202406,臺灣,衣,35(含)-40歲,634240,1219258446
202406,臺灣,衣,40(含)-45歲,631769,1264882829
202406,臺灣,衣,45(含)-50歲,472073,1038829828
202406,臺灣,衣,50(含)-55歲,312858,764314214
202406,臺灣,衣,55(含)-60歲,212013,583598810
202406,臺灣,衣,60(含)-65歲,128273,383196395
202406,臺灣,衣,65(含)-70歲,71034,225391248
202406,臺灣,衣,70(含)-75歲,33147,104414064
202406,臺灣,衣,75(含)-80歲,9304,32812031
202406,臺灣,衣,80(含)歲以上,4315,16033829
202406,臺灣,住,未滿20歲,40898,55088921
202406,臺灣,住,20(含)-25歲,302258,451558007
202406,臺灣,住,25(含)-30歲,645016,1482498017
202406,臺灣,住,30(含)-35歲,829593,2276225148
202406,臺灣,住,35(含)-40歲,876305,2440576642
202406,臺灣,住,40(含)-45歲,934232,2724787826
202406,臺灣,住,45(含)-50歲,738820,2555648575
202406,臺灣,住,50(含)-55歲,529954,2074636933
202406,臺灣,住,55(含)-60歲,387109,1667614220
202406,臺灣,住,60(含)-65歲,246298,1127930303
202406,臺灣,住,65(含)-70歲,141149,697830281
202406,臺灣,住,70(含)-75歲,73301,366800798
202406,臺灣,住,75(含)-80歲,23136,119170158
202406,臺灣,住,80(含)歲以上,11013,57918997
202406,臺灣,行,未滿20歲,301644,126950737
202406,臺灣,行,20(含)-25歲,2153447,1104381585
202406,臺灣,行,25(含)-30歲,3994604,2785706376
202406,臺灣,行,30(含)-35歲,4524969,3710822171
202406,臺灣,行,35(含)-40歲,4385815,4112536839
202406,臺灣,行,40(含)-45歲,4802409,4939284517
202406,臺灣,行,45(含)-50歲,4222039,4897884389
202406,臺灣,行,50(含)-55歲,3327351,4246089484
202406,臺灣,行,55(含)-60歲,2501814,3380679941
202406,臺灣,行,60(含)-65歲,1609320,2268577112
202406,臺灣,行,65(含)-70歲,902210,1272554367
202406,臺灣,行,70(含)-75歲,416362,572422198
202406,臺灣,行,75(含)-80歲,115665,158451733
202406,臺灣,行,80(含)歲以上,42570,63679996
202406,臺灣,文教康樂,未滿20歲,137305,162183739
202406,臺灣,文教康樂,20(含)-25歲,809051,1231002189
202406,臺灣,文教康樂,25(含)-30歲,1573724,3105037410
202406,臺灣,文教康樂,30(含)-35歲,1790846,3910737378
202406,臺灣,文教康樂,35(含)-40歲,1739654,4313002193
202406,臺灣,文教康樂,40(含)-45歲,1886762,5925375431
202406,臺灣,文教康樂,45(含)-50歲,1502490,6058577798
202406,臺灣,文教康樂,50(含)-55歲,981143,4529266574
202406,臺灣,文教康樂,55(含)-60歲,634097,3335992851
202406,臺灣,文教康樂,60(含)-65歲,371624,2282774387
202406,臺灣,文教康樂,65(含)-70歲,206081,1554121958
202406,臺灣,文教康樂,70(含)-75歲,102486,844233383
202406,臺灣,文教康樂,75(含)-80歲,31411,286194759
202406,臺灣,文教康樂,80(含)歲以上,14798,110069006
202406,臺灣,百貨,未滿20歲,383755,275217715
202406,臺灣,百貨,20(含)-25歲,2642353,1858986477
202406,臺灣,百貨,25(含)-30歲,5441782,5151173511
202406,臺灣,百貨,30(含)-35歲,6953123,7456325227
202406,臺灣,百貨,35(含)-40歲,7555962,8486950162
202406,臺灣,百貨,40(含)-45歲,8738725,10286139424
202406,臺灣,百貨,45(含)-50歲,7535561,9355060649
